GTDB	MICROBE	MICR_NT_PLUS_COMPL_EUK	INVERTEBRATE	PLANT	VERTEBRATE_OTHER	VERTEBRATE_MAMMALIAN	NT	COMBINED
@NW_023425460.1:-:12060458:12060512:54b13-2/1	0	0	0	0	0	0	1	1	1
@NW_023425540.1:+:77706356:77706417:61b13-2/1	0	0	0	0	0	1	1	1	1
@NW_023425573.1:+:6854917:6854980:63b13-2/1	0	0	0	0	0	0	1	1	1
@NW_023425404.1:-:29736111:29736146:35b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425584.1:+:5133271:5133305:34b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425515.1:-:83897807:83897848:41b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425404.1:+:99716776:99716828:52b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425515.1:+:36853871:36853911:40b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425449.1:-:14614126:14614180:54b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425404.1:-:17961279:17961315:36b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425515.1:-:58284528:58284568:40b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425404.1:-:82753467:82753505:38b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425404.1:-:182299634:182299681:47b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425562.1:+:35318409:35318439:30b13-2/1	0	0	0	0	0	0	0	0	0
@NW_023425515.1:-:113893840:113893877:37b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425584.1:-:2614871:2614922:51b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425551.1:+:83311270:83311313:43b13-2/1	0	0	0	0	0	0	1	1	1
@NW_023425515.1:-:86768536:86768599:63b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425540.1:+:66814077:66814125:48b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425595.1:-:2613808:2613842:34b13-2/1	0	0	0	0	0	0	1	1	1
@NW_023425482.1:-:22814851:22814908:57b13-2/1	0	0	0	0	0	0	1	1	1
@NW_023425573.1:-:39976912:39976959:47b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425482.1:-:23629250:23629283:33b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425531.1:-:5023654:5023703:49b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425482.1:-:16792588:16792629:41b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425562.1:+:4626042:4626091:49b13-2/1	0	0	0	0	0	0	1	1	1
@NW_023425446.1:-:99009:99051:42b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425516.1:+:9607159:9607192:33b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425515.1:+:123367525:123367567:42b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425573.1:-:37021382:37021427:45b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425595.1:+:52113792:52113839:47b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425438.1:-:13322700:13322749:49b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425529.1:+:37723294:37723327:33b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425405.1:+:40365878:40365915:37b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425427.1:+:3844444:3844493:49b13-2/1	0	0	0	0	0	0	1	1	1
@NW_023425529.1:-:146776281:146776317:36b13-2/1	0	0	0	0	0	0	0	0	0
@NW_023425405.1:+:36236820:36236857:37b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425404.1:-:139391397:139391446:49b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425427.1:-:8983594:8983644:50b13-2/1	0	0	0	0	0	0	1	1	1
@NW_023425526.1:-:1146428:1146476:48b13-2/1	0	0	0	0	0	0	1	1	1
@NW_023425595.1:-:51350016:51350069:53b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425460.1:+:22369058:22369102:44b13-2/1	0	0	0	0	0	0	1	1	1
@NW_023425584.1:-:7441893:7441932:39b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425529.1:+:61779751:61779784:33b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425516.1:+:7868853:7868935:82b13-2/1	0	0	1	0	0	0	1	1	1
@NW_023425515.1:+:181186477:181186526:49b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425540.1:-:28745780:28745840:60b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425404.1:-:155336466:155336503:37b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425559.1:+:1003063:1003106:43b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425595.1:-:16026390:16026452:62b13-2/1	0	0	0	0	0	0	1	1	1
@NW_023425427.1:-:22074635:22074684:49b13-2/1	0	0	0	0	0	0	1	1	1
@NW_023425471.1:+:18149128:18149164:36b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425529.1:-:136492348:136492386:38b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425404.1:-:53925939:53925976:37b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425438.1:+:16707067:16707112:45b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425577.1:-:1168465:1168522:57b13-2/1	0	0	0	0	0	0	1	1	1
@NW_023425438.1:+:32572070:32572102:32b13-2/1	0	0	0	0	0	1	1	1	1
@NW_023425405.1:+:27660759:27660793:34b13-2/1	0	0	0	0	0	0	1	1	1
@NW_023425552.1:-:910640:910699:59b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425482.1:-:26566064:26566103:39b13-2/1	0	0	0	0	0	0	1	1	1
@NW_023425493.1:+:16340609:16340659:50b13-2/1	0	0	0	0	0	0	1	1	1
@NW_023425515.1:+:56651479:56651526:47b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425529.1:-:87143324:87143367:43b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425595.1:-:9193386:9193425:39b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425404.1:-:70129632:70129669:37b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425569.1:-:94890:94924:34b13-2/1	0	0	0	0	0	0	1	1	1
@NW_023425540.1:-:90123168:90123202:34b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425515.1:+:150775587:150775650:63b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425540.1:+:52869825:52869860:35b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425515.1:+:126567056:126567109:53b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425416.1:+:8037638:8037678:40b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425405.1:-:45032145:45032180:35b13-2/1	0	0	0	0	0	0	1	1	1
@NW_023425416.1:+:1016442:1016497:55b13-2/1	0	0	0	0	0	0	1	1	1
@NW_023425562.1:+:56037853:56037892:39b13-2/1	0	0	0	0	0	0	0	0	0
@NW_023425416.1:-:49459185:49459225:40b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425562.1:+:54129359:54129409:50b13-2/1	0	0	0	0	0	0	1	1	1
@NW_023425404.1:-:113945123:113945174:51b13-2/1	0	0	0	0	0	0	1	1	1
@NW_023425529.1:+:83548307:83548346:39b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425529.1:-:160721959:160721991:32b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425551.1:-:71027481:71027530:49b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425515.1:-:21718514:21718548:34b13-2/1	0	0	0	0	0	0	0	0	0
@NW_023425520.1:+:10384081:10384117:36b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425404.1:-:34737783:34737827:44b13-2/1	0	0	0	0	0	0	1	1	1
@NW_023425404.1:+:101706389:101706437:48b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425540.1:-:73576597:73576657:60b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425603.1:+:15494:15540:46b13-2/1	0	0	0	0	0	0	1	1	1
@NW_023425405.1:+:26699199:26699243:44b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425584.1:-:29469962:29469999:37b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425595.1:+:20054277:20054315:38b13-2/1	0	0	0	0	0	0	1	1	1
@NW_023425562.1:-:68099799:68099855:56b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425551.1:+:69486314:69486348:34b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425427.1:-:23581895:23581948:53b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425493.1:-:12029259:12029299:40b13-2/1	0	0	0	0	0	0	1	1	1
@NW_023425493.1:+:21139445:21139490:45b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425515.1:+:74807389:74807442:53b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425520.1:-:719347:719398:51b13-2/1	0	0	0	0	0	0	1	1	1
@NW_023425438.1:+:18636136:18636176:40b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425595.1:-:61279437:61279467:30b13-2/1	0	0	0	0	0	0	0	0	0
@NW_023425471.1:-:25275349:25275394:45b13-2/1	0	0	0	0	0	0	0	0	0
@NW_023425539.1:-:401252:401301:49b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425404.1:+:166309618:166309672:54b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425416.1:-:31212037:31212084:47b13-2/1	0	0	0	0	0	0	1	1	1
@NW_023425529.1:-:65980298:65980331:33b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425533.1:+:5364525:5364574:49b13-2/1	0	0	0	0	0	0	0	0	0
@NW_023425404.1:+:121409700:121409733:33b13-2/1	0	0	0	0	0	0	0	0	0
@NW_023425520.1:-:10327320:10327373:53b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425438.1:-:27616615:27616651:36b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425482.1:+:24178123:24178157:34b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425405.1:-:39194476:39194532:56b13-2/1	0	0	0	0	0	0	1	1	1
@NW_023425556.1:-:1737023:1737069:46b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425515.1:-:3980691:3980724:33b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425471.1:-:22445115:22445148:33b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425405.1:+:7685495:7685538:43b13-2/1	0	0	0	0	0	0	1	1	1
@NW_023425529.1:+:118608227:118608275:48b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425404.1:+:114853824:114853865:41b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425551.1:-:55110553:55110616:63b13-2/1	0	0	0	0	0	0	1	1	1
@NW_023425529.1:-:71644379:71644422:43b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425493.1:-:3008759:3008790:31b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425405.1:+:1500055:1500121:66b13-2/1	0	0	0	0	0	0	1	1	1
@NW_023425438.1:-:22201406:22201462:56b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425504.1:+:6579890:6579922:32b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425504.1:-:7612770:7612806:36b13-2/1	0	0	0	1	0	1	1	1	1
@NW_023425531.1:-:5674297:5674347:50b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425541.1:+:4143637:4143674:37b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425562.1:+:20599782:20599821:39b13-2/1	0	0	0	0	0	0	1	1	1
@NW_023425404.1:+:175559780:175559827:47b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425584.1:-:33010391:33010434:43b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425529.1:+:94873819:94873852:33b13-2/1	0	0	0	0	0	0	0	0	0
@NW_023425551.1:-:24084095:24084149:54b13-2/1	0	0	0	0	0	0	1	1	1
@NW_023425562.1:-:25368620:25368664:44b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425460.1:+:15988271:15988358:87b13-2/1	0	0	0	0	0	0	1	1	1
@NW_023425404.1:+:53881389:53881430:41b13-2/1	0	0	0	0	0	0	1	1	1
@NW_023425404.1:+:35751264:35751302:38b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425551.1:-:60880636:60880680:44b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425530.1:+:1833108:1833152:44b13-2/1	0	0	0	0	0	0	1	1	1
@NW_023425573.1:+:43664384:43664420:36b13-2/1	0	0	0	0	0	0	0	0	0
@NW_023425416.1:+:18999663:18999707:44b13-2/1	0	0	0	0	0	0	1	1	1
@NW_023425595.1:-:1453956:1453990:34b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425595.1:-:30302884:30302919:35b13-2/1	0	0	0	0	0	0	1	1	1
@NW_023425595.1:+:4113133:4113180:47b13-2/1	0	0	0	0	0	0	1	1	1
@NW_023425404.1:+:41893449:41893483:34b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425523.1:-:2345005:2345057:52b13-2/1	0	0	0	0	0	0	1	1	1
@NW_023425427.1:+:18925346:18925395:49b13-2/1	0	0	0	0	0	0	1	1	1
@NW_023425427.1:+:35176146:35176184:38b13-2/1	0	0	0	0	0	0	0	0	0
@NW_023425438.1:+:13837739:13837784:45b13-2/1	0	0	0	0	0	0	1	1	1
@NW_023425573.1:-:36427123:36427166:43b13-2/1	0	0	0	0	0	0	1	1	1
@NW_023425405.1:+:29903784:29903829:45b13-2/1	0	0	0	0	0	0	1	1	1
@NW_023425559.1:+:1892911:1892949:38b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425529.1:+:76840473:76840510:37b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425595.1:-:1214734:1214819:85b13-2/1	0	0	0	0	0	0	1	1	1
@NW_023425584.1:+:63843137:63843173:36b13-2/1	0	0	0	0	0	0	1	1	1
@NW_023425482.1:-:12907762:12907814:52b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425530.1:-:6521095:6521132:37b13-2/1	0	0	1	0	0	0	1	1	1
@NW_023425555.1:+:1756195:1756239:44b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425405.1:+:17920249:17920288:39b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425529.1:+:105573037:105573093:56b13-2/1	0	0	0	0	0	0	1	1	1
@NW_023425529.1:+:41968868:41968917:49b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425588.1:-:491302:491353:51b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425529.1:+:157072006:157072045:39b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425515.1:+:137720010:137720055:45b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425548.1:+:2034147:2034218:71b13-2/1	0	0	0	0	0	0	1	1	1
@NW_023425438.1:+:27373420:27373488:68b13-2/1	0	0	1	0	0	1	1	1	1
@NW_023425562.1:-:23873917:23873950:33b13-2/1	0	0	0	0	0	1	1	1	1
@NW_023425595.1:+:39307838:39307889:51b13-2/1	0	0	0	0	0	0	1	1	1
@NW_023425438.1:+:41215026:41215069:43b13-2/1	0	0	0	0	0	0	1	1	1
@NW_023425515.1:-:130913697:130913736:39b13-2/1	0	0	0	0	0	0	1	1	1
@NW_023425529.1:-:43356220:43356262:42b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425529.1:+:83076471:83076529:58b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425404.1:-:134544322:134544361:39b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425493.1:+:20383120:20383163:43b13-2/1	0	0	0	0	0	0	0	0	0
@NW_023425529.1:-:176528528:176528580:52b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425595.1:+:20019941:20019995:54b13-2/1	0	0	0	0	0	0	1	1	1
@NW_023425529.1:+:12200793:12200825:32b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425595.1:+:26332533:26332589:56b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425529.1:+:31053287:31053320:33b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425515.1:+:65624406:65624450:44b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425515.1:-:52016065:52016103:38b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425404.1:-:55452518:55452559:41b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425515.1:-:172315650:172315719:69b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425529.1:-:105187476:105187522:46b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425551.1:-:73176203:73176235:32b13-2/1	0	0	0	0	0	0	1	1	1
@NW_023425540.1:+:59411063:59411109:46b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425529.1:-:163613784:163613841:57b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425416.1:+:20309983:20310047:64b13-2/1	0	0	0	0	0	0	1	1	1
@NW_023425404.1:+:120377997:120378072:75b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425584.1:-:1013641:1013676:35b13-2/1	0	0	0	0	0	0	0	0	0
@NW_023425515.1:-:109750825:109750869:44b13-2/1	0	0	0	0	0	0	1	1	1
@NW_023425515.1:+:184323775:184323819:44b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425522.1:+:5872348:5872388:40b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425404.1:-:145643386:145643463:77b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425584.1:-:11944133:11944191:58b13-2/1	0	0	0	0	0	0	1	1	1
@NW_023425405.1:-:30606779:30606812:33b13-2/1	0	0	0	0	0	0	1	1	1
@NW_023425404.1:-:117974668:117974704:36b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425573.1:+:66703086:66703120:34b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425564.1:-:975676:975718:42b13-2/1	0	0	0	0	0	0	0	0	0
@NW_023425529.1:+:74035813:74035847:34b13-2/1	0	0	0	0	0	0	0	0	0
@NW_023425540.1:+:60346102:60346132:30b13-2/1	0	0	0	0	0	0	0	0	0
@NW_023425404.1:-:17454301:17454358:57b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425404.1:+:177033213:177033263:50b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425543.1:-:2242527:2242567:40b13-2/1	1	0	0	0	0	0	1	0	1
@NW_023425515.1:-:96233253:96233300:47b13-2/1	0	0	0	0	0	0	1	1	1
@NW_023425515.1:-:65145574:65145654:80b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425515.1:-:89160857:89160897:40b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425515.1:+:9525323:9525361:38b13-2/1	0	0	0	0	0	0	0	0	0
@NW_023425460.1:+:41081271:41081332:61b13-2/1	0	0	0	0	0	0	1	1	1
@NW_023425529.1:+:16941645:16941702:57b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425404.1:-:85080:85125:45b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425416.1:-:29659388:29659432:44b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425529.1:+:168840345:168840383:38b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425529.1:+:36376384:36376414:30b13-2/1	0	0	0	0	0	0	0	0	0
@NW_023425584.1:+:9276072:9276119:47b13-2/1	0	0	0	0	0	0	1	1	1
@NW_023425438.1:+:44436333:44436385:52b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425573.1:+:30766788:30766818:30b13-2/1	0	0	0	0	0	0	0	0	0
@NW_023425449.1:-:2310562:2310594:32b13-2/1	0	0	0	0	0	0	0	0	0
@NW_023425449.1:+:20639266:20639318:52b13-2/1	0	0	0	0	0	0	0	0	0
@NW_023425551.1:+:60340208:60340270:62b13-2/1	0	0	0	0	0	0	1	1	1
@NW_023425404.1:-:69260943:69260995:52b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425438.1:-:32338361:32338397:36b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425573.1:-:45043210:45043256:46b13-2/1	0	0	0	0	0	0	1	1	1
@NW_023425559.1:+:996738:996797:59b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425551.1:+:60805267:60805349:82b13-2/1	0	0	0	0	0	0	1	1	1
@NW_023425540.1:-:50164673:50164704:31b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425540.1:-:83424509:83424555:46b13-2/1	0	0	0	0	0	0	1	1	1
@NW_023425460.1:-:17458121:17458155:34b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425595.1:-:1881292:1881339:47b13-2/1	0	0	0	0	0	0	0	0	0
@NW_023425529.1:-:62263758:62263813:55b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425404.1:+:17417739:17417770:31b13-2/1	0	0	0	0	0	0	1	1	1
@NW_023425515.1:-:164964595:164964632:37b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425595.1:+:22707708:22707742:34b13-2/1	0	0	0	0	0	0	1	1	1
@NW_023425584.1:+:12374774:12374808:34b13-2/1	0	0	0	0	0	0	1	1	1
@NW_023425562.1:+:30463858:30463901:43b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425438.1:-:23040843:23040892:49b13-2/1	0	0	0	0	0	0	1	1	1
@NW_023425404.1:+:100132013:100132054:41b13-2/1	0	0	0	0	0	0	1	1	1
@NW_023425405.1:+:20157220:20157250:30b13-2/1	0	0	0	0	0	0	0	0	0
@NW_023425562.1:-:45812979:45813027:48b13-2/1	0	0	0	0	0	0	1	1	1
@NW_023425515.1:-:103584239:103584293:54b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425515.1:+:72053399:72053445:46b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425405.1:-:54128372:54128421:49b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425471.1:-:893819:893854:35b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425584.1:+:8927182:8927222:40b13-2/1	0	0	0	0	0	0	1	1	1
@NW_023425404.1:+:116676456:116676497:41b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425576.1:+:111945:112001:56b13-2/1	0	0	0	0	0	0	1	1	1
@NW_023425404.1:+:85930858:85930900:42b13-2/1	0	0	0	0	0	0	1	1	1
@NW_023425562.1:+:14806711:14806761:50b13-2/1	0	0	0	0	0	1	1	1	1
@NW_023425551.1:-:31496229:31496261:32b13-2/1	0	0	0	0	0	0	1	1	1
@NW_023425529.1:-:182368690:182368730:40b13-2/1	0	0	0	0	0	0	1	1	1
@NW_023425515.1:+:150476838:150476888:50b13-2/1	0	0	0	0	0	0	0	0	0
@NW_023425460.1:+:46358251:46358348:97b13-2/1	0	0	0	0	0	0	1	1	1
@NW_023425404.1:+:128345647:128345685:38b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425515.1:-:60824557:60824598:41b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425515.1:-:122111151:122111197:46b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425427.1:+:13420102:13420162:60b13-2/1	0	0	0	0	0	0	1	1	1
@NW_023425427.1:-:20728328:20728370:42b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425404.1:-:175447053:175447101:48b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425515.1:+:181492734:181492766:32b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425471.1:+:6802247:6802307:60b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425460.1:+:14263930:14263965:35b13-2/1	0	0	0	0	0	0	1	1	1
@NW_023425540.1:+:21876082:21876124:42b13-2/1	0	0	0	0	0	0	0	0	0
@NW_023425526.1:-:5598484:5598519:35b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425529.1:+:133333675:133333721:46b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425515.1:-:151034648:151034687:39b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425471.1:-:32814281:32814324:43b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425504.1:+:13973556:13973590:34b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425584.1:-:11069587:11069630:43b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425529.1:-:26814565:26814601:36b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425573.1:+:65841778:65841812:34b13-2/1	0	0	0	0	0	1	1	1	1
@NW_023425460.1:-:43361944:43361976:32b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425584.1:+:53657661:53657701:40b13-2/1	0	0	0	0	0	0	1	1	1
@NW_023425515.1:-:85069778:85069818:40b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425529.1:+:137343837:137343880:43b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425404.1:-:161805920:161805961:41b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425405.1:-:9414964:9414998:34b13-2/1	0	0	0	0	0	0	0	0	0
@NW_023425405.1:-:40853973:40854006:33b13-2/1	0	0	0	0	0	0	1	1	1
@NW_023425529.1:+:82229924:82229963:39b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425449.1:-:21862542:21862584:42b13-2/1	0	0	0	0	0	0	1	1	1
@NW_023425540.1:-:46144842:46144878:36b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425555.1:-:1607668:1607738:70b13-2/1	0	0	0	0	0	0	1	1	1
@NW_023425515.1:-:98463837:98463883:46b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425449.1:+:47777640:47777688:48b13-2/1	0	0	0	0	0	0	1	1	1
@NW_023425404.1:+:119362351:119362405:54b13-2/1	0	0	0	0	0	0	0	0	0
@NW_023425404.1:+:126633886:126633950:64b13-2/1	0	0	0	0	0	0	1	1	1
@NW_023425562.1:+:59525487:59525518:31b13-2/1	0	0	0	0	0	0	1	1	1
@NW_023425573.1:+:70299997:70300040:43b13-2/1	0	0	0	0	0	0	1	1	1
@NW_023425438.1:-:299219:299259:40b13-2/1	0	0	0	0	0	0	1	1	1
@NW_023425522.1:+:2409292:2409359:67b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425493.1:+:12459560:12459617:57b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425529.1:-:99372507:99372550:43b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425529.1:-:167974143:167974191:48b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425460.1:-:42410265:42410298:33b13-2/1	0	0	0	0	0	0	1	1	1
@NW_023425551.1:+:50023337:50023374:37b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425493.1:-:21376326:21376369:43b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425449.1:-:6388792:6388823:31b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425427.1:+:34967907:34967973:66b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425449.1:+:19496318:19496352:34b13-2/1	0	0	0	0	0	0	1	1	1
@NW_023425404.1:-:137110215:137110252:37b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425431.1:+:207648:207701:53b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425404.1:-:71359873:71359932:59b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425573.1:-:39842180:39842214:34b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425529.1:-:27411034:27411092:58b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425515.1:-:159095304:159095337:33b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425404.1:+:184664424:184664469:45b13-2/1	0	0	0	0	0	0	0	0	0
@NW_023425540.1:-:43915275:43915325:50b13-2/1	0	0	0	0	0	0	1	0	1
@NW_023425584.1:+:43456044:43456080:36b13-2/1	0	0	0	0	0	0	1	0	1
